,negative,positive,uncertainty,litigious,constraining,interesting,word
25964,True,False,False,True,False,False,EXCULPATION
25965,True,False,False,True,False,False,EXCULPATIONS
25966,True,False,False,True,False,False,EXCULPATORY
26002,False,False,False,True,False,False,EXECUTOR
26003,False,False,False,True,False,False,EXECUTORS
26004,False,False,False,True,False,False,EXECUTORY
26005,False,False,False,True,False,False,EXECUTRICES
26006,False,False,False,True,False,False,EXECUTRIX
26007,False,False,False,True,False,False,EXECUTRIXES
26014,False,True,False,False,False,False,EXEMPLARY
26127,True,False,False,False,False,False,EXONERATE
26128,True,False,False,False,False,False,EXONERATED
26129,True,False,False,False,False,False,EXONERATES
26130,True,False,False,False,False,False,EXONERATING
26131,True,False,False,False,False,False,EXONERATION
26132,True,False,False,False,False,False,EXONERATIONS
26313,True,False,False,False,False,False,EXPLOIT
26315,True,False,False,False,False,False,EXPLOITATION
26316,True,False,False,False,False,False,EXPLOITATIONS
26317,True,False,False,False,False,False,EXPLOITATIVE
26318,True,False,False,False,False,False,EXPLOITED
26321,True,False,False,False,False,False,EXPLOITING
26322,True,False,False,False,False,False,EXPLOITS
26355,True,False,False,False,False,False,EXPOSE
26356,True,False,False,False,False,False,EXPOSED
26357,True,False,False,False,False,False,EXPOSES
26358,True,False,False,False,False,False,EXPOSING
26370,False,False,True,False,False,False,EXPOSURE
26371,False,False,True,False,False,False,EXPOSURES
26398,True,False,False,False,False,False,EXPROPRIATE
26399,True,False,False,False,False,False,EXPROPRIATED
26400,True,False,False,False,False,False,EXPROPRIATES
26401,True,False,False,False,False,False,EXPROPRIATING
26402,True,False,False,False,False,False,EXPROPRIATION
26403,True,False,False,False,False,False,EXPROPRIATIONS
26406,True,False,False,False,False,False,EXPULSION
26407,True,False,False,False,False,False,EXPULSIONS
26455,True,False,False,False,False,False,EXTENUATING
26518,False,False,False,True,False,False,EXTRACONTRACTUAL
26519,False,False,False,True,False,False,EXTRACORPOREAL
26538,False,False,False,True,False,False,EXTRAJUDICIAL
26548,False,False,False,False,False,True,EXTRAORDINARY
26721,False,False,False,True,False,False,FACIE
26748,False,False,False,True,False,False,FACTO
26796,True,False,False,False,False,False,FAIL
26797,True,False,False,False,False,False,FAILED
26798,True,False,False,False,False,False,FAILING
26799,True,False,False,False,False,False,FAILINGS
26803,True,False,False,False,False,False,FAILS
26805,True,False,False,False,False,False,FAILURE
26806,True,False,False,False,False,False,FAILURES
26880,True,False,False,False,False,False,FALLOUT
26887,True,False,False,False,False,False,FALSE
26890,True,False,False,False,False,False,FALSELY
26899,True,False,False,False,False,False,FALSIFICATION
26900,True,False,False,False,False,False,FALSIFICATIONS
26901,True,False,False,False,False,False,FALSIFIED
26904,True,False,False,False,False,False,FALSIFIES
26905,True,False,False,False,False,False,FALSIFY
26906,True,False,False,False,False,False,FALSIFYING
26908,True,False,False,False,False,False,FALSITY
26987,False,True,False,False,False,False,FANTASTIC
27105,False,False,False,False,False,True,FATAL
27112,True,False,False,False,False,False,FATALITIES
27113,True,False,False,False,False,False,FATALITY
27114,True,False,False,False,False,False,FATALLY
27173,True,False,False,False,False,False,FAULT
27174,True,False,False,False,False,False,FAULTED
27189,True,False,False,False,False,False,FAULTS
27190,True,False,False,False,False,False,FAULTY
27202,False,True,False,False,False,False,FAVORABLE
27203,False,True,False,False,False,False,FAVORABLY
27204,False,True,False,False,False,False,FAVORED
27205,False,True,False,False,False,False,FAVORING
27206,False,True,False,False,False,False,FAVORITE
27207,False,True,False,False,False,False,FAVORITES
27237,True,False,False,False,False,False,FEAR
27248,True,False,False,False,False,False,FEARS
27385,True,False,False,True,False,False,FELONIES
27386,True,False,False,True,False,False,FELONIOUS
27388,True,False,False,True,False,False,FELONY
27641,True,False,False,False,False,False,FICTITIOUS
27653,False,False,False,True,False,False,FIDE
27859,True,False,False,False,False,False,FINED
27866,True,False,False,False,False,False,FINES
27942,True,False,False,False,False,False,FIRED
27988,True,False,False,False,False,False,FIRING
28348,True,False,False,False,False,False,FLAW
28349,True,False,False,False,False,False,FLAWED
28355,True,False,False,False,False,False,FLAWS
28651,False,False,True,False,False,False,FLUCTUATE
28652,False,False,True,False,False,False,FLUCTUATED
28653,False,False,True,False,False,False,FLUCTUATES
28654,False,False,True,False,False,False,FLUCTUATING
28655,False,False,True,False,False,False,FLUCTUATION
28656,False,False,True,False,False,False,FLUCTUATIONS
29015,False,False,False,True,True,False,FORBADE
29016,False,False,False,True,False,False,FORBEAR
29017,False,False,False,True,False,False,FORBEARANCE
29018,False,False,False,True,False,False,FORBEARANCES
29019,False,False,False,True,False,False,FORBEARING
29020,False,False,False,True,False,False,FORBEARS
29021,True,False,False,False,True,False,FORBID
29022,True,False,False,False,True,False,FORBIDDEN
29023,True,False,False,False,True,False,FORBIDDING
29025,True,False,False,False,True,False,FORBIDS
29028,True,False,False,False,False,False,FORCE
29029,True,False,False,False,False,False,FORCED
29038,True,False,False,False,False,False,FORCING
29049,False,False,False,True,False,False,FOREBEAR
29050,False,False,False,True,False,False,FOREBEARANCE
29051,False,False,False,True,False,False,FOREBEARS
29065,True,False,False,False,False,False,FORECLOSE
29066,True,False,False,False,False,False,FORECLOSED
29067,True,False,False,False,False,False,FORECLOSES
29068,True,False,False,False,False,False,FORECLOSING
29069,True,False,False,False,False,False,FORECLOSURE
29070,True,False,False,False,False,False,FORECLOSURES
29089,True,False,False,False,False,False,FOREGO
29090,True,False,False,False,False,False,FOREGOES
29092,True,False,False,False,False,False,FOREGONE
29174,True,False,False,False,False,False,FORESTALL
29175,True,False,False,False,False,False,FORESTALLED
29176,True,False,False,False,False,False,FORESTALLING
29177,True,False,False,False,False,False,FORESTALLS
29216,True,False,False,False,False,False,FORFEIT
29217,False,False,False,True,False,False,FORFEITABILITY
29218,False,False,False,True,False,False,FORFEITABLE
29219,True,False,False,False,False,False,FORFEITED
29220,True,False,False,False,False,False,FORFEITING
29221,True,False,False,False,False,False,FORFEITS
29222,True,False,False,False,False,False,FORFEITURE
29223,True,False,False,False,False,False,FORFEITURES
29233,True,False,False,False,False,False,FORGERS
29234,True,False,False,False,False,False,FORGERY
29363,False,False,False,True,False,False,FORTHWITH
29413,False,False,False,True,False,False,FORWHICH
29614,True,False,False,False,False,False,FRAUD
29615,True,False,False,False,False,False,FRAUDS
29616,True,False,False,False,False,False,FRAUDULENCE
29618,True,False,False,False,False,False,FRAUDULENT
29619,True,False,False,False,False,False,FRAUDULENTLY
29711,False,False,False,False,False,True,FREEZE
29799,False,True,False,False,False,False,FRIENDLY
29862,True,False,False,False,False,False,FRIVOLOUS
29863,True,False,False,False,False,False,FRIVOLOUSLY
30002,True,False,False,False,False,False,FRUSTRATE
30003,True,False,False,False,False,False,FRUSTRATED
30004,True,False,False,False,False,False,FRUSTRATES
30005,True,False,False,False,False,False,FRUSTRATING
30006,True,False,False,False,False,False,FRUSTRATINGLY
30007,True,False,False,False,False,False,FRUSTRATION
30008,True,False,False,False,False,False,FRUSTRATIONS
30040,True,False,False,True,False,False,FUGITIVE
30041,True,False,False,True,False,False,FUGITIVES
30233,False,False,False,True,False,False,FURTHERANCE
30385,False,True,False,False,False,False,GAIN
30386,False,True,False,False,False,False,GAINED
30391,False,True,False,False,False,False,GAINING
30392,False,True,False,False,False,False,GAINS
31816,False,True,False,False,False,False,GOOD
32020,False,False,False,False,False,True,GRAFT
32125,False,False,False,True,False,False,GRANTOR
32126,False,False,False,True,False,False,GRANTORS
32208,True,False,False,False,False,False,GRATUITOUS
32209,True,False,False,False,False,False,GRATUITOUSLY
32285,False,True,False,False,False,False,GREAT
32288,False,True,False,False,False,False,GREATER
32289,False,True,False,False,False,False,GREATEST
32291,False,True,False,False,False,False,GREATLY
32292,False,True,False,False,False,False,GREATNESS
32379,True,False,False,False,False,False,GRIEVANCE
32380,True,False,False,False,False,False,GRIEVANCES
32532,True,False,False,False,False,False,GROSSLY
32564,True,False,False,False,False,False,GROUNDLESS
32798,True,False,False,False,False,False,GUILTY
33255,True,False,False,False,False,False,HALT
33256,True,False,False,False,False,False,HALTED
33296,True,False,False,False,False,False,HAMPER
33297,True,False,False,False,False,False,HAMPERED
33298,True,False,False,False,False,False,HAMPERING
33299,True,False,False,False,False,False,HAMPERS
33466,False,True,False,False,False,False,HAPPIEST
33467,False,True,False,False,False,False,HAPPILY
33468,False,True,False,False,False,False,HAPPINESS
33470,False,True,False,False,False,False,HAPPY
33477,True,False,False,False,False,False,HARASS
33478,True,False,False,False,False,False,HARASSED
33482,True,False,False,False,False,False,HARASSING
33483,True,False,False,False,False,False,HARASSMENT
33540,True,False,False,False,False,False,HARDSHIP
33541,True,False,False,False,False,False,HARDSHIPS
33582,True,False,False,False,False,False,HARM
33583,True,False,False,False,False,False,HARMED
33584,True,False,False,False,False,False,HARMFUL
33585,True,False,False,False,False,False,HARMFULLY
33588,True,False,False,False,False,False,HARMING
33614,True,False,False,False,False,False,HARMS
33649,True,False,False,False,False,False,HARSH
33650,True,False,False,False,False,False,HARSHER
33651,True,False,False,False,False,False,HARSHEST
33652,True,False,False,False,False,False,HARSHLY
33653,True,False,False,False,False,False,HARSHNESS
33805,True,False,False,False,False,False,HAZARD
33808,True,False,False,False,False,False,HAZARDOUS
33810,True,False,False,False,False,False,HAZARDS
34270,False,False,False,True,False,False,HENCEFORTH
34271,False,False,False,True,False,False,HENCEFORWARD
34330,False,False,False,True,False,False,HEREAFTER
34332,False,False,False,True,False,False,HEREBY
34333,False,False,False,True,False,False,HEREDITAMENTS
34337,False,False,False,True,False,False,HEREFOR
34338,False,False,False,True,False,False,HEREFORE
34339,False,False,False,True,False,False,HEREFROM
34340,False,False,False,True,False,False,HEREIN
34341,False,False,False,True,False,False,HEREINABOVE
34342,False,False,False,True,False,False,HEREINAFTER
34343,False,False,False,True,False,False,HEREINBEFORE
34344,False,False,False,True,False,False,HEREINBELOW
34345,False,False,False,True,False,False,HEREOF
34346,False,False,False,True,False,False,HEREON
34353,False,False,False,True,False,False,HERETO
34354,False,False,False,True,False,False,HERETOFORE
34355,False,False,False,True,False,False,HEREUNDER
34356,False,False,False,True,False,False,HEREUNTO
34357,False,False,False,True,False,False,HEREUPON
34358,False,False,False,True,False,False,HEREWITH
34359,False,False,False,True,False,False,HEREWITHIN
34498,False,False,True,False,False,False,HIDDEN
34539,False,True,False,False,False,False,HIGHEST
34617,True,False,False,False,False,False,HINDER
34618,True,False,False,False,False,False,HINDERED
34619,True,False,False,False,False,False,HINDERING
34620,True,False,False,False,False,False,HINDERS
34624,True,False,False,False,False,False,HINDRANCE
34625,True,False,False,False,False,False,HINDRANCES
34631,False,False,True,False,False,False,HINGES
35043,False,False,False,False,False,True,HONESTY
35077,False,True,False,False,False,False,HONOR
35078,False,True,False,False,False,False,HONORABLE
35087,False,True,False,False,False,False,HONORED
35094,False,True,False,False,False,False,HONORING
35095,False,True,False,False,False,False,HONORS
35341,True,False,False,False,False,False,HOSTILE
35345,True,False,False,False,False,False,HOSTILITY
35755,True,False,False,False,False,False,HURT
35760,True,False,False,False,False,False,HURTING
36138,False,True,False,False,False,False,IDEAL
36196,True,False,False,False,False,False,IDLE
36197,True,False,False,False,False,False,IDLED
36204,True,False,False,False,False,False,IDLING
36261,True,False,False,False,False,False,IGNORE
36262,True,False,False,False,False,False,IGNORED
36263,True,False,False,False,False,False,IGNORES
36264,True,False,False,False,False,False,IGNORING
36277,True,False,False,False,False,False,ILL
36278,True,False,False,False,False,False,ILLEGAL
36279,True,False,False,False,False,False,ILLEGALITIES
36280,True,False,False,False,False,False,ILLEGALITY
36281,True,False,False,False,False,False,ILLEGALLY
36285,True,False,False,False,False,False,ILLEGIBLE
36295,True,False,False,False,False,False,ILLICIT
36296,True,False,False,False,False,False,ILLICITLY
36300,True,False,False,False,False,False,ILLIQUID
36301,True,False,False,False,False,False,ILLIQUIDITY
36370,True,False,False,False,False,False,IMBALANCE
36372,True,False,False,False,False,False,IMBALANCES
36421,False,False,False,True,False,False,IMMATERIALITY
36425,True,False,False,False,False,False,IMMATURE
36484,True,False,False,False,False,False,IMMORAL
36542,True,False,False,False,True,False,IMPAIR
36543,True,False,False,False,True,False,IMPAIRED
36544,True,False,False,False,True,False,IMPAIRING
36545,True,False,False,False,True,False,IMPAIRMENT
36546,True,False,False,False,True,False,IMPAIRMENTS
36547,True,False,False,False,True,False,IMPAIRS
36574,True,False,False,False,False,False,IMPASSE
